offer_id,extraction_date,lat,lng,area_m2,furnished,zip_code,main_category,rooms,build_year,state,city,sub_category,balcony,heat_type,offer_title,kitchen,rent_price,garden
42658794,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,55.0,1,1159.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Wohnung,0,,Rollstuhlgerechte Terrassenwohnung mit buchbaren ambulanten Pflegedienst vor Ort,0,743.0,1
45607914,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,55.0,1,1159.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Wohnung,0,,Rollstuhlgerechte Terrassenwohnung mit buchbaren ambulanten Pflegedienst vor Ort,0,743.0,1
45444078,2021-11-10 05:15:08,51.06532,13.75184,85.5,1,1099.0,Wohnung,3.0,1999.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,frisch renovierte 3 Zimmer Galeriewohnung im DG mit neuen Fenstern und Solarrollläden,0,810.0,0
45476846,2021-11-10 05:15:08,53.67493,10.09901,,1,22397.0,Haus,5.0,1958.0,Hamburg,Hamburg,Einfamilienhaus,0,Zentralheizung,5 Zimmer.-EFH mit gr. Gartenfläche,1,2100.0,1
45771762,2021-11-10 05:15:08,50.97948,13.85716,74.77,1,1809.0,Wohnung,2.0,1911.0,Sachsen,Heidenau,Maisonette,0,,Lichtdurchflutete Maisonettewohnung in ruhiger Lage von Heidenau,0,455.0,1
42658809,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,53.6,1,1159.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,0,,Barrierefreie Wohnung mit Balkon zum grünen Innenhof im Erstbezug,0,724.0,1
45476858,2021-11-10 05:15:08,53.571400777936,9.8431535618602,85.97,1,22609.0,Wohnung,2.0,2000.0,Hamburg,Hamburg,Wohnung,1,Zentralheizung,Hochwertig eingerichtete 2-Zimmerwohnung in parkähnlichem Ambiente zu vermieten!,1,1445.0,0
42658811,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,55.5,1,1159.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,0,,Marcolini Residenz - Für Menschen mit Handicap und Senioren,0,750.0,1
42658813,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,54.2,1,1159.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,0,,Marcolini Residenz - Für Menschen mit Handicap und Senioren,0,732.0,1
45771775,2021-11-10 05:15:08,48.21546747546715,11.523690258767148,47.0,1,80933.0,Wohnung,2.0,2021.0,Bayern,München,Wohnung,0,Zentralheizung,2-Raum-Wohnung mit Tageslichtbad,1,1200.0,0
45640706,2021-11-10 05:15:08,50.90578321092017,6.939123753674703,18.0,1,50969.0,Wohnung,,2021.0,Nordrhein-Westfalen,Köln,Zimmer,1,,K-Apart Student - Wohnen für Studierende,1,615.0,0
42658825,2021-11-10 05:15:08,51.089961730476176,13.729180415431475,47.1,1,1129.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Wohnung,0,Ofenheizung,Altersgerechte Terrassenwohnung in zentraler Lage,0,660.0,1
42658829,2021-11-10 05:15:08,51.089961730476176,13.729180415431475,52.4,1,1129.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Wohnung,0,Ofenheizung,Seniorenwohnung in der Carola Residenz,0,734.0,1
45083673,2021-11-10 05:15:08,51.026,13.768,139.32,1,1219.0,Wohnung,3.0,2021.0,Sachsen,Dresden,Maisonette,1,,** kleinstrehlen | EINZUGSPRÄMIE | EBK | Maisonette | 2 Balkone | Galerie | Aufzug | ab sofort **,1,1602.0,0
45739036,2021-11-10 05:15:08,52.52001,13.40495,173.0,1,10179.0,Wohnung,4.0,2019.0,Berlin,Berlin,Apartment,1,Zentralheizung,Exklusives Loft im beliebten Metropol Park!,1,3600.0,0
45083683,2021-11-10 05:15:08,51.026,13.768,149.17,1,1219.0,Wohnung,3.0,2021.0,Sachsen,Dresden,Maisonette,1,,** kleinstrehlen | Einzugsprämie | EBK | Maisonette | 2 Balkone | 2 Bäder | Fußbodenheizung **,1,1640.0,0
45083685,2021-11-10 05:15:08,51.026,13.768,51.27,1,1219.0,Wohnung,2.0,2021.0,Sachsen,Dresden,Etagenwohnung,1,,** kleinstrehlen | Erstbezug | EBK | Fußbodenheizung | Balkon | Aufzug | Tiefgarage **,1,640.0,0
45083689,2021-11-10 05:15:08,51.026,13.768,99.8,1,1219.0,Wohnung,4.0,2021.0,Sachsen,Dresden,Etagenwohnung,1,,** kleinstrehlen | Erstbezug | Fußbodenheizung | 2 Balkone | Aufzug | HWR | offene Küche **,0,1147.0,0
43740208,2021-11-10 05:15:08,51.46534,6.96621,62.1,1,45143.0,Wohnung,2.0,1950.0,Nordrhein-Westfalen,Essen,Wohnung,1,Zentralheizung,Sehr schöne helle 2 Zimmer Wohnung in Essen-Altendorf,1,510.0,0
45771835,2021-11-10 05:15:08,51.46534,6.96621,62.1,1,45143.0,Wohnung,2.0,1950.0,Nordrhein-Westfalen,Essen,Wohnung,1,Zentralheizung,Sehr schöne helle 2 Zimmer Wohnung in Essen-Altendorf,1,510.0,0
44231741,2021-11-10 05:15:08,51.516,7.32262,58.0,1,44388.0,Wohnung,2.0,1907.0,Nordrhein-Westfalen,Dortmund,Etagenwohnung,0,Zentralheizung,*Sofort bezugsfertig!* Schöne 2-Zimmer Wohnung in Bövinghausen!,0,399.0,0
45640776,2021-11-10 05:15:08,50.09971107193244,8.599638492616252,110.0,1,60326.0,Wohnung,3.0,2015.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,3-Zimmer Luxus-Neubauwohnung im Europaviertel,1,1710.0,0
44821579,2021-11-10 05:15:08,53.57593,10.02925,51.95,1,22083.0,Wohnung,2.0,1928.0,Hamburg,Hamburg,Wohnung,0,Etagenheizung,Barmbek-Süd! Ansehen,0,948.0,0
44821580,2021-11-10 05:15:08,53.48523,10.21815,59.1,1,21029.0,Wohnung,3.0,1907.0,Hamburg,Hamburg,Wohnung,0,Zentralheizung,2 Zi.-Wohnung mit perfekten Schnitt in Bergedorf!,0,807.0,0
45640785,2021-11-10 05:15:08,50.90578321092017,6.939123753674703,18.0,1,50969.0,Wohnung,,2021.0,Nordrhein-Westfalen,Köln,Zimmer,1,,K-Apart Student - Wohnen für Studierende,1,615.0,0
43347026,2021-11-10 05:15:08,51.07995,13.65912,61.82,1,1157.0,Wohnung,2.0,1930.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,Helle,0,427.0,0
45313107,2021-11-10 05:15:08,51.04099,13.66109,77.46,1,1169.0,Wohnung,4.0,1985.0,Sachsen,Dresden,Etagenwohnung,1,,Viel Platz für die ganze Familie! Schicke 4-Zimmer-Wohnung im Wilsdruffer Ring!,0,473.0,0
45739103,2021-11-10 05:15:08,53.61026340802959,9.94150041979876,50.0,1,22527.0,Wohnung,2.0,,Hamburg,Hamburg,Wohnung,1,Etagenheizung,Nähe Osterstrasse 2 Zi,1,976.0,0
45640799,2021-11-10 05:15:08,53.61026340802959,9.94150041979876,104.25,1,22523.0,Wohnung,4.0,2019.0,Hamburg,Hamburg,Erdgeschosswohnung,0,,Moderne 4-Zimmer-Wohnung mit Terrasse und Garten in Hamburg-Eidelstedt ab 01.12.2021 zu vermieten,1,1563.0,0
45640819,2021-11-10 05:15:08,53.61026340802959,9.94150041979876,104.25,1,22523.0,Wohnung,4.0,2019.0,Hamburg,Hamburg,Erdgeschosswohnung,0,,Moderne 4-Zimmer-Wohnung mit Terrasse und Garten in Hamburg-Eidelstedt ab 01.12.2021 zu vermieten,1,1563.0,0
45575286,2021-11-10 05:15:08,48.102059663035476,11.594205692375533,40.0,1,81539.0,Wohnung,1.0,,Bayern,München,Wohnung,0,,Möbliert,0,1144.0,0
45313144,2021-11-10 05:15:08,51.04126,13.66697,77.46,1,1169.0,Wohnung,3.0,1984.0,Sachsen,Dresden,Etagenwohnung,1,,Schnell sein lohnt sich! 4-Zimmer-Wohnung im Altgorbitzer Ring!,0,419.0,0
45575295,2021-11-10 05:15:08,51.04126,13.66697,77.46,1,1169.0,Wohnung,3.0,1984.0,Sachsen,Dresden,Etagenwohnung,1,,Schnell sein lohnt sich! 4-Zimmer-Wohnung im Altgorbitzer Ring!,0,419.0,0
45313154,2021-11-10 05:15:08,51.04179,13.66758,77.46,1,1169.0,Wohnung,4.0,1985.0,Sachsen,Dresden,Etagenwohnung,1,,Zuhause in der Robinienstraße! Einziehen,0,419.0,0
45247626,2021-11-10 05:15:08,51.04179,13.66758,77.46,1,1169.0,Wohnung,4.0,1985.0,Sachsen,Dresden,Etagenwohnung,1,,Zuhause in der Robinienstraße! Einziehen,0,419.0,0
45051034,2021-11-10 05:15:08,50.954510729382804,13.944022750015726,54.0,1,1796.0,Wohnung,2.0,1900.0,Sachsen,Pirna,Wohnung,0,Zentralheizung,Sorglos Leben im betreuten Wohnen Whg. 1.3,1,660.0,1
45051062,2021-11-10 05:15:08,52.52897,13.44623,113.96,1,10407.0,Wohnung,4.0,2021.0,Berlin,Berlin,Etagenwohnung,1,,NEUBAU - ERSTBEZUG - 4 ZIMMERWOHNUNG - BALKON - HOCHWERTIGE EINBAUKÜCHE - TG STELLPLATZ,1,2451.0,0
45771962,2021-11-10 05:15:08,53.588610803467446,9.702371391631505,,1,22880.0,Haus,5.0,2014.0,Schleswig-Holstein,Wedel,Doppelhaushälfte,0,Zentralheizung,* Familiendomizil * Doppelhaushälfte in Wedel!,1,1450.0,0
45771965,2021-11-10 05:15:08,51.02998,13.70669,92.34,1,1187.0,Wohnung,3.0,,Sachsen,Dresden,Erdgeschosswohnung,0,Zentralheizung,Schöne 3 Zimmer Wohnung mit Terrasse und Bad mit Fenster,0,945.0,0
43347139,2021-11-10 05:15:08,51.08521,13.71429,61.51,1,1139.0,Wohnung,2.0,1930.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,Schöne 2-Zimmer-Wohnung in ruhiger Lage in Dresden-Trachau,0,394.0,0
45509859,2021-11-10 05:15:08,53.60104,10.06511,46.92,1,22177.0,Wohnung,1.0,2021.0,Hamburg,Hamburg,Etagenwohnung,0,,Großzügiges 1-Zimmer-Apartment mit Loggia im Neubau!,1,656.0,0
45640932,2021-11-10 05:15:08,52.43553,13.30824,31.0,1,12203.0,Wohnung,1.0,,Berlin,Berlin,Wohnung,1,,1-Zimmer-Wohnung mit Terrasse,1,532.0,0
45673702,2021-11-10 05:15:08,51.2291,6.69048,73.0,1,40549.0,Wohnung,2.0,2012.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,,2 Zimmer Wohnung + West-Balkon + Fußbodenheizung mit Conciergeservice in Heerdt,0,1199.0,1
45673708,2021-11-10 05:15:08,52.51294,13.4533,98.0,1,10243.0,Wohnung,3.0,1904.0,Berlin,Berlin,Etagenwohnung,1,Zentralheizung,Home Classic L | 98m² Wohnung mit 3 Zimmern in Berlin,1,1550.0,0
45444333,2021-11-10 05:15:08,51.24133,6.71231,80.65,1,40549.0,Wohnung,3.0,2019.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,,3-Zimmer-Wohnung mit zwei Balkonen in Düsseldorf,0,1137.0,0
43117809,2021-11-10 05:15:08,50.17293,8.64127,21.43,1,60439.0,Wohnung,1.0,,Hessen,Frankfurt am Main,Wohnung,0,,Office meets Living! 1 Zimmer-Apartment inmitten der Community,1,517.0,0
45640946,2021-11-10 05:15:08,53.571400777936,9.8431535618602,42.2,1,22769.0,Wohnung,1.0,2021.0,Hamburg,Hamburg,Wohnung,0,,Gemütliche 1-Zimmer-Wohnung mit Balkon,1,780.0,0
43117815,2021-11-10 05:15:08,50.17293,8.64127,32.0,1,60439.0,Wohnung,1.0,,Hessen,Frankfurt am Main,Wohnung,1,Zentralheizung,Behindertengerechtes Studio Apartment mit eigenem Bad und Küche,1,590.0,0
43347218,2021-11-10 05:15:08,51.08515,13.71389,61.65,1,1139.0,Wohnung,2.0,1930.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,Schöne 2-Zimmer-Wohnung in ruhiger Lage in Dresden-Trachau,0,395.0,0
45509907,2021-11-10 05:15:08,53.60332,10.02343,30.62,1,22297.0,Wohnung,1.0,1972.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,**Schönes 1-Zimmer Appartment**frisch renoviert**Stadtparknähe**ab sofort**,1,520.0,0
43117846,2021-11-10 05:15:08,50.17293,8.64127,35.0,1,60439.0,Wohnung,2.0,,Hessen,Frankfurt am Main,Wohnung,0,Zentralheizung,Ultimatives Wohngefühl in Heddernheim! 2 Zimmer Apartment mit Bad,1,774.0,0
45477144,2021-11-10 05:15:08,48.16638,11.59122,104.0,1,80802.0,Wohnung,3.0,2006.0,Bayern,München,Wohnung,1,Zentralheizung,Dachterrassen-Maisonette-Wohnung Dietlindenstraße - teilmöbliert,1,2600.0,0
45772058,2021-11-10 05:15:08,52.49966481431274,13.268943660164224,120.0,1,14199.0,Wohnung,4.0,1905.0,Berlin,Berlin,Etagenwohnung,1,Zentralheizung,ELEGANTE,1,2160.0,0
45509923,2021-11-10 05:15:08,53.60104,10.06513,61.42,1,22177.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Etagenwohnung,0,,2-Zimmer-Wohnung mit Loggia und begehbarem Kleiderschrank im Neubau!,1,859.0,0
45641000,2021-11-10 05:15:08,48.28152475477052,11.558498475353652,,1,85716.0,Haus,7.0,1987.0,Bayern,Unterschleißheim,Reihenmittelhaus,1,Zentralheizung,Geräumiges,0,2700.0,0
45673770,2021-11-10 05:15:08,48.19265857056991,11.463330191482495,65.0,1,80999.0,Wohnung,2.0,1970.0,Bayern,München,Etagenwohnung,0,Zentralheizung,E & Co. - Erstbezug nach Renovierung -  Ruhige 2- Zimmer Gartenwohnung mit großer Südterrasse,0,1100.0,1
45772076,2021-11-10 05:15:08,53.57865,9.9902,112.0,1,20149.0,Wohnung,3.0,1914.0,Hamburg,Hamburg,Wohnung,0,Zentralheizung,Möbliert,1,2000.0,0
45673778,2021-11-10 05:15:08,48.15077,11.47524,46.0,1,81245.0,Wohnung,2.0,2021.0,Bayern,München,Etagenwohnung,1,,Home s-elect M | 46m² Wohnung mit 2 Zimmern in München,1,1139.0,0
45641012,2021-11-10 05:15:08,50.11058809051319,8.682441871764954,120.0,1,60313.0,Wohnung,3.0,1900.0,Hessen,Frankfurt am Main,Etagenwohnung,0,Zentralheizung,Altbau,1,1900.0,0
45641015,2021-11-10 05:15:08,53.571400777936,9.8431535618602,71.8,1,22769.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Wohnung,0,,Geräumige 2-Zimmer-Wohnung,1,1185.0,0
42724671,2021-11-10 05:15:08,51.04658,13.75217,31.7,1,1069.0,Wohnung,1.0,2019.0,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,++ URBAN BASE + Möblierte Apartments im Herzen von Dresden ++,1,361.0,0
45673795,2021-11-10 05:15:08,48.09765549530504,11.564060992957558,32.0,1,81545.0,Wohnung,1.0,,Bayern,München,Apartment,0,Etagenheizung,1-Zimmer-Wohnung in Harlaching,0,800.0,0
45641047,2021-11-10 05:15:08,53.571400777936,9.8431535618602,42.1,1,22769.0,Wohnung,1.0,2021.0,Hamburg,Hamburg,Wohnung,0,,Neubauwohnung mit Balkon,1,805.0,0
21851489,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,66.0,1,22147.0,Wohnung,3.0,2014.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,3 Zimmer -  Neuwertig,1,833.0,0
45739362,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,66.0,1,22147.0,Wohnung,3.0,2014.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,3 Zimmer -  Neuwertig,1,833.0,0
45772135,2021-11-10 05:15:08,50.96231,13.93971,54.0,1,1796.0,Wohnung,2.0,1750.0,Sachsen,Pirna,Dachgeschosswohnung,0,Zentralheizung,SANIERTE 2 RAUM DG WOHNUNG - TOP INNENSTADTLAGE,0,295.0,0
45804906,2021-11-10 05:15:08,50.14836,8.68408,86.0,1,60435.0,Wohnung,3.0,1976.0,Hessen,Frankfurt am Main,Wohnung,1,Zentralheizung,Frankfurt am Main,1,930.0,0
45411695,2021-11-10 05:15:08,50.11058809051319,8.682441871764954,51.53,1,60311.0,Wohnung,1.0,2017.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,Exklusive Turmwohnung mit Einbauküche & Balkon,1,1345.0,0
45411701,2021-11-10 05:15:08,50.11058809051319,8.682441871764954,42.7,1,60311.0,Wohnung,1.0,2017.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,LIFE ABOVE EVERYTHING,1,1095.0,0
45411702,2021-11-10 05:15:08,50.11058809051319,8.682441871764954,41.33,1,60311.0,Wohnung,1.0,2017.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,Exklusives Wohnfeeling mit Fernblick,1,1050.0,0
45772151,2021-11-10 05:15:08,51.05435896385904,13.685159095903844,33.0,1,1157.0,Wohnung,1.0,1996.0,Sachsen,Dresden,Erdgeschosswohnung,1,Zentralheizung,1-R-Single-Apartment mit Balkon und Gartennutzung in ruhiger Wohnanlage in DD-Briesnitz,0,250.0,1
45411706,2021-11-10 05:15:08,50.11058809051319,8.682441871764954,46.09,1,60311.0,Wohnung,1.0,2017.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,IN THE HEART OF THE SKYLINE,1,1295.0,0
45641100,2021-11-10 05:15:08,53.571400777936,9.8431535618602,72.2,1,22769.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Wohnung,0,,2-Zimmer-Wohnung mit Balkon,1,1250.0,0
45673870,2021-11-10 05:15:08,51.43864,6.98033,67.1,1,45147.0,Wohnung,3.0,1957.0,Nordrhein-Westfalen,Essen,Wohnung,1,,** Wir starten bald mit den Modernisierungsarbeiten **,0,630.0,0
45510033,2021-11-10 05:15:08,53.60104,10.06511,92.89,1,22177.0,Wohnung,3.0,2021.0,Hamburg,Hamburg,Erdgeschosswohnung,0,,Hochwertige 3-Zimmer-Neubauwohnung mit Terrasse!,1,1254.0,0
45575603,2021-11-10 05:15:08,51.00778,13.85522,44.55,1,1259.0,Wohnung,1.0,1900.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,Kleinzschachwitz - gemütliche 1-Zi.-Wohnung mit Wohnküche,0,355.0,0
45411764,2021-11-10 05:15:08,51.04953,13.7227,46.87,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Balkon,1,675.0,0
45411767,2021-11-10 05:15:08,51.04953,13.7227,49.02,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Mit Balkon und EBK // 2-Zimmer Erstbezug!!!,1,662.0,0
45411768,2021-11-10 05:15:08,51.04953,13.7227,72.58,1,1067.0,Wohnung,3.0,2020.0,Sachsen,Dresden,Maisonette,1,,Wohnen auf zwei Ebenen - Schöne 3-Zimmer-Maisonette-Wohnung mit tollem Ausblick *zum Erstbezug*!,1,1027.0,0
45411769,2021-11-10 05:15:08,51.04848,13.72784,39.16,1,1067.0,Wohnung,1.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Exquisite 1-Zimmer Wohnung // Balkon und EBK zum Erstbezug!!!,1,584.0,0
45411772,2021-11-10 05:15:08,51.04848,13.72784,97.82,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Lichtdurchflutete Maisonettewohnung zum Erstbezug + Balkon mit Blick zur Frauenkirche!!!,1,1566.0,0
44658110,2021-11-10 05:15:08,48.08734024203606,11.512022391348072,52.0,1,81477.0,Wohnung,2.0,1966.0,Bayern,München,Etagenwohnung,1,Zentralheizung,vollmöblierte 2-Zimmer-Wohnung mit Südloggia im begehrten Solln,1,1280.0,0
45346242,2021-11-10 05:15:08,53.5638,9.94473,62.0,1,22769.0,Wohnung,1.0,2021.0,Hamburg,Hamburg,Dachgeschosswohnung,0,,*HVNS* Exklusives Studio,1,1900.0,1
45411779,2021-11-10 05:15:08,51.04953,13.7227,46.74,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Zum Erstbezug! 2-Zimmer mit EBK und Balkon,1,702.0,0
45346246,2021-11-10 05:15:08,53.571400777936,9.8431535618602,33.0,1,22769.0,Wohnung,1.0,2021.0,Hamburg,Hamburg,Apartment,0,,*HVNS* Exklusives Studio,1,1270.0,0
45411783,2021-11-10 05:15:08,51.04848,13.72784,90.38,1,1067.0,Wohnung,3.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Maisonette Traum auf 3-Zimmern mit Einbauküche & 2x Balkon zum Erstbezug,1,1396.0,0
45411784,2021-11-10 05:15:08,51.04848,13.72784,49.04,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Wohntraum auf 2-Zimmern mit Einbauküche & Balkon *zum Erstbezug*,1,729.0,0
45706696,2021-11-10 05:15:08,48.14850035276017,11.5652157836879,42.0,1,80335.0,Wohnung,1.0,1956.0,Bayern,München,Dachgeschosswohnung,0,Zentralheizung,MAXVORSTADT,0,970.0,0
45411786,2021-11-10 05:15:08,51.04848,13.72784,84.29,1,1067.0,Wohnung,3.0,2020.0,Sachsen,Dresden,Maisonette,1,,Erstbezug,1,1257.0,0
45411787,2021-11-10 05:15:08,51.04848,13.72784,39.18,1,1067.0,Wohnung,1.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Wunderbare 1-Zimmer Wohnung inklusive Balkon und EBK zum Erstbezug!!!,1,584.0,0
45411792,2021-11-10 05:15:08,51.04953,13.7227,101.62,1,1067.0,Wohnung,4.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Erstbezugstraum auf 4-Zimmern // 2x Balkon und schöne Einbauküche,1,1241.0,0
45772241,2021-11-10 05:15:08,51.04439,13.69623,80.0,1,1159.0,Wohnung,3.0,1920.0,Sachsen,Dresden,Wohnung,1,Zentralheizung,schöne große 3 Raumwohnung mit 2 Balkonen und offener Wohnküche zu mieten,0,720.0,0
45411797,2021-11-10 05:15:08,51.04848,13.72784,52.18,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Spitzen Wohnung zum Erstbezug! / Schöne Einbauküche / Loggia,1,714.0,0
45411799,2021-11-10 05:15:08,51.04848,13.72784,60.46,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Elegante 2-Zimmerwohnung zum Erstbezug!!! +EBK und Balkon mit Blick auf die Frauenkirche!!!,1,886.0,0
45772247,2021-11-10 05:15:08,51.0106,13.78089,72.85,1,1239.0,Wohnung,3.0,2133.0,Sachsen,Dresden,Dachgeschosswohnung,0,,Terrassenliebhaber aufgepasst! Moderne Wohnung,1,790.0,0
45411801,2021-11-10 05:15:08,51.04953,13.7227,46.98,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Schöne 2-Zimmer Wohnung mit Balkon und Einbauküche *Erstbezug*,1,705.0,0
45411804,2021-11-10 05:15:08,51.04848,13.72784,59.74,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Moderne 2-Zimmerwohnung mit EBK und großem Balkon zum Erstbezug!!!,1,897.0,0
45411805,2021-11-10 05:15:08,51.04953,13.7227,45.35,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Erstklassige 2-Zimmer Wohnung mit EBK und Balkon,1,681.0,0
45411806,2021-11-10 05:15:08,51.04953,13.7227,56.0,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Traumhafte 2-Zimmer Wohnung zum Erstbezug mit Einbauküche & Balkon,1,812.0,0
45411807,2021-11-10 05:15:08,51.04953,13.7227,55.98,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Wunderschöne Wohnung zum Erstbezug mit Balkon und EBK!!,1,793.0,0
45411808,2021-11-10 05:15:08,51.04953,13.7227,48.99,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,2-Zimmer Wohnung mit Balkon und EBK // Erstbezug!!!,1,673.0,0
45411809,2021-11-10 05:15:08,51.04848,13.72784,48.99,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Wohlfühloase zum Erstbezug! Schöne Einbauküche und Balkon,1,771.0,0
45411810,2021-11-10 05:15:08,51.04848,13.72784,103.03,1,1067.0,Wohnung,3.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Wunderbare Maisonette Wohnung mit Einbauküche und Balkon zum Erstbezug!,1,1609.0,0
45411812,2021-11-10 05:15:08,51.04848,13.72784,48.95,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Schöne Einbauküche und Balkon / Traumwohnung zum Erstbezug!,1,730.0,0
45411813,2021-11-10 05:15:08,51.04848,13.72784,59.18,1,1067.0,Wohnung,2.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,Zum Erstbezug!!! mit Balkon & Einbauküche,1,924.0,0
45411814,2021-11-10 05:15:08,51.04953,13.7227,102.1,1,1067.0,Wohnung,4.0,2020.0,Sachsen,Dresden,Etagenwohnung,1,,4-Zimmer Wohntraum zum Erstbezug! 2x Balkon und Einbauküche,1,1247.0,0
20114922,2021-11-10 05:15:08,50.95869,13.93089,106.0,1,1796.0,Wohnung,3.0,1913.0,Sachsen,Pirna,Etagenwohnung,0,Zentralheizung,NEU! GROSSE 3 RAUM WOHNUNG MIT STIL!,0,665.0,0
45772271,2021-11-10 05:15:08,50.95869,13.93089,106.0,1,1796.0,Wohnung,3.0,1913.0,Sachsen,Pirna,Etagenwohnung,0,Zentralheizung,NEU! GROSSE 3 RAUM WOHNUNG MIT STIL!,0,665.0,0
45641200,2021-11-10 05:15:08,53.44325,10.36492,,1,21502.0,Haus,3.0,1971.0,Schleswig-Holstein,Geesthacht,Doppelhaushälfte,0,Zentralheizung,Doppelhaushälfte mit Garten in Geesthacht,1,1100.0,1
45772277,2021-11-10 05:15:08,53.61026340802959,9.94150041979876,282.0,1,20148.0,Wohnung,7.0,2012.0,Hamburg,Hamburg,Apartment,1,,Exklusive Maisonette-Endetage in Rotherbaum!,1,7000.0,0
45411835,2021-11-10 05:15:08,50.07926039580361,8.685575066967955,106.31,1,60594.0,Wohnung,3.0,2008.0,Hessen,Frankfurt am Main,Etagenwohnung,1,Zentralheizung,Gehoben wohnen am Schweizer Platz,0,1650.0,0
45444624,2021-11-10 05:15:08,51.02409964415762,13.736404009521374,41.35,1,1217.0,Wohnung,1.0,2016.0,Sachsen,Dresden,Dachgeschosswohnung,0,,moderne 1 Zimmer-Wohnung mit Einbauküche in Uninähe,1,475.0,0
45772314,2021-11-10 05:15:08,52.4967,13.47385,68.0,1,10245.0,Wohnung,2.0,,Berlin,Berlin,Etagenwohnung,1,Zentralheizung,Ruhige Wohnung im Herzen von Berlin mit Wasserblick ?,1,1990.0,1
45739571,2021-11-10 05:15:08,50.985589962634286,7.032790511665362,76.0,1,51069.0,Wohnung,3.0,2000.0,Nordrhein-Westfalen,Köln,Etagenwohnung,1,Zentralheizung,Gemütliche 3-Zimmer Balkonwohnung in guter Lage von Köln-Dünnwald,0,825.0,0
45510195,2021-11-10 05:15:08,53.58232,9.93576,45.61,1,22525.0,Wohnung,2.0,1900.0,Hamburg,Hamburg,Erdgeschosswohnung,0,Zentralheizung,Schöne 2-Zimmerwohnung im Hochparterre mit eigenem Eingang,1,600.0,0
